Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Summarized,Sentiment_score,UUID
2020-04-22T08:00:00.000+08:00,"Danda Trouve Investment Management, Inc. Buys Sprott Physical Gold Trust, Amazon. ...",JPM,http://www.gurufocus.com/news/1113310/danda-trouve-investment-management-inc-buys-sprott-physical-gold-trust-amazoncom-inc-the-home-depot-inc-sells-schwab-us-broad-market-vanguard-consumer-discretion-vanguard-div-appreciation,GuruFocus,,,,0,0,5a32c5cc-700c-4090-8621-968321eb5bd1
2020-04-22T08:00:00.000+08:00,"Chicago Partners Investment Group LLC Buys JPMorgan Ultra-Short Income, PIMCO Enhanced Short ...",JPM,http://www.gurufocus.com/news/1113187/chicago-partners-investment-group-llc-buys-jpmorgan-ultrashort-income-pimco-enhanced-short-maturity-active-exchangetrad-jpmorgan-chase-sells-ishares-core-sp-total-us-stock-market-ishares-msci-new-zealand-capped-etf-ub,GuruFocus,,,,0,0,f2aa47a0-7ede-403d-9b26-f74aa8a727d1
2020-04-22T08:00:00.000+08:00,"Trust Asset Management LLC Buys Enterprise Products Partners LP, Sells Kinder Morgan Inc, ...",JPM,http://www.gurufocus.com/news/1113189/trust-asset-management-llc-buys-enterprise-products-partners-lp-sells-kinder-morgan-inc-nortonlifelock-inc-berkshire-hathaway-inc,GuruFocus,,,,0,0,db14513e-f5d6-4c3b-998e-ebdcf22f04f2
2020-04-22T08:00:00.000+08:00,"A. D. Beadell Investment Counsel, Inc. Buys Medtronic PLC, JPMorgan Chase, Charles River ...",JPM,http://www.gurufocus.com/news/1112850/a-d-beadell-investment-counsel-inc-buys-medtronic-plc-jpmorgan-chase-charles-river-laboratories-international-inc-sells-citizens-financial-group-inc-bank-of-america-corp-carnival-corp,GuruFocus,,,,0,0,e63615ec-7369-4138-ba2a-ec43e7aded86
2020-04-22T08:00:00.000+08:00,"LexAurum Advisors, LLC Buys JPMorgan Diversified Return International Equity, SPDR Portfolio ...",JPM,http://www.gurufocus.com/news/1112500/lexaurum-advisors-llc-buys-jpmorgan-diversified-return-international-equity-spdr-portfolio-aggregate-bond-spdr-portfolio-sp-1500-composite-stock-market-sells-first-trust-nasdaq100-equal-weighted-index-fund-proshares-s,GuruFocus,,,,0,0,9a95acd1-bac5-4501-af05-3196fd94af95
2020-04-22T08:00:00.000+08:00,The Philanthropic Response to COVID-19,JPM,https://talkmarkets.com/content/the-philanthropic-response-to-covid-19?post=259531,TalkMarkets,,,,0,0,f3dcd862-56a2-48d7-9248-c04368b36721
2020-04-22T08:00:00.000+08:00,"First Personal Financial Services Buys Invesco Dynamic Large Cap Value, Ansys Inc, JPMorgan ...",JPM,http://www.gurufocus.com/news/1113308/first-personal-financial-services-buys-invesco-dynamic-large-cap-value-ansys-inc-jpmorgan-chase-sells-the-kraft-heinz-co-spdr-sp-regional-banking-vanguard-consumer-staples,GuruFocus,,,,0,0,93e589ac-a2d9-4d56-bd64-8bb3efb8ba97
2020-04-22T08:00:00.000+08:00,"Aua Capital Management, Llc Buys Truist Financial Corp, Vanguard Div Appreciation, Vanguard ...",JPM,http://www.gurufocus.com/news/1113312/aua-capital-management-llc-buys-truist-financial-corp-vanguard-div-appreciation-vanguard-growth-sells-truist-financial-corp-chipotle-mexican-grill-inc-barclays-plc,GuruFocus,,,,0,0,31f7d8bf-7151-461d-bd55-2ae2291a00fc
2020-04-22T08:00:00.000+08:00,"Danda Trouve Investment Management, Inc. Buys Sprott Physical Gold Trust, Amazon. ...",JPM,http://www.gurufocus.com/news/1113310/danda-trouve-investment-management-inc-buys-sprott-physical-gold-trust-amazoncom-inc-the-home-depot-inc-sells-schwab-us-broad-market-vanguard-consumer-discretion-vanguard-div-appreciation,GuruFocus,,,,0,0,44b1ec97-ba14-480f-99c0-9820ec4c2f82
2020-04-22T08:00:00.000+08:00,"Chicago Partners Investment Group LLC Buys JPMorgan Ultra-Short Income, PIMCO Enhanced Short ...",JPM,http://www.gurufocus.com/news/1113187/chicago-partners-investment-group-llc-buys-jpmorgan-ultrashort-income-pimco-enhanced-short-maturity-active-exchangetrad-jpmorgan-chase-sells-ishares-core-sp-total-us-stock-market-ishares-msci-new-zealand-capped-etf-ub,GuruFocus,,,,0,0,5e9432b1-20f0-4ed8-b6a2-f93cfb40db19
2020-04-22T08:00:00.000+08:00,"Trust Asset Management LLC Buys Enterprise Products Partners LP, Sells Kinder Morgan Inc, ...",JPM,http://www.gurufocus.com/news/1113189/trust-asset-management-llc-buys-enterprise-products-partners-lp-sells-kinder-morgan-inc-nortonlifelock-inc-berkshire-hathaway-inc,GuruFocus,,,,0,0,c56647dc-01ab-41ac-acfb-278ce62cd8e1
2020-04-22T08:00:00.000+08:00,"A. D. Beadell Investment Counsel, Inc. Buys Medtronic PLC, JPMorgan Chase, Charles River ...",JPM,http://www.gurufocus.com/news/1112850/a-d-beadell-investment-counsel-inc-buys-medtronic-plc-jpmorgan-chase-charles-river-laboratories-international-inc-sells-citizens-financial-group-inc-bank-of-america-corp-carnival-corp,GuruFocus,,,,0,0,65833ae8-4a42-4f0b-abce-d474cf59cedf
2020-04-22T08:00:00.000+08:00,"LexAurum Advisors, LLC Buys JPMorgan Diversified Return International Equity, SPDR Portfolio ...",JPM,http://www.gurufocus.com/news/1112500/lexaurum-advisors-llc-buys-jpmorgan-diversified-return-international-equity-spdr-portfolio-aggregate-bond-spdr-portfolio-sp-1500-composite-stock-market-sells-first-trust-nasdaq100-equal-weighted-index-fund-proshares-s,GuruFocus,,,,0,0,dbe0080b-a2d5-412b-a879-d117224bd7aa
2020-04-21T08:00:00.000+08:00,5 Popular Bank Stocks,JPM,http://www.gurufocus.com/news/1111580/5-popular-bank-stocks,GuruFocus,,,,0,0,15c8c8b3-726f-491a-aeaa-a4459ba1d771
2020-04-21T08:00:00.000+08:00,"Meridian Financial Partners LLC Buys JPMorgan Ultra-Short Income, WisdomTree U.S. ...",JPM,http://www.gurufocus.com/news/1111101/meridian-financial-partners-llc-buys-jpmorgan-ultrashort-income-wisdomtree-us-dividend-growth-fund-veeva-systems-inc-sells-wisdomtree-international-smallcap-fund-walgreens-boots-alliance-inc-valero-energy-corp,GuruFocus,,,,0,0,e4b9fe26-2bf7-4cc0-901b-57ddecf11fb0
2020-04-21T08:00:00.000+08:00,5 Popular Bank Stocks,JPM,http://www.gurufocus.com/news/1111580/5-popular-bank-stocks,GuruFocus,,,,0,0,82dceec3-2cbc-4827-8e91-6a9084eda114
2020-04-21T08:00:00.000+08:00,"Meridian Financial Partners LLC Buys JPMorgan Ultra-Short Income, WisdomTree U.S. ...",JPM,http://www.gurufocus.com/news/1111101/meridian-financial-partners-llc-buys-jpmorgan-ultrashort-income-wisdomtree-us-dividend-growth-fund-veeva-systems-inc-sells-wisdomtree-international-smallcap-fund-walgreens-boots-alliance-inc-valero-energy-corp,GuruFocus,,,,0,0,e372087f-ded0-41d7-b598-91234c7b5958
2020-04-20T08:00:00.000+08:00,Munger's Phone is Not Ringing,JPM,https://talkmarkets.com/content/mungers-phone-is-not-ringing?post=259204,TalkMarkets,,,,0,0,a500329f-29f5-4808-bc6f-6da3c4715cb5
2020-04-20T08:00:00.000+08:00,Edge Wealth Management LLC Buys iShares U.S. ...,JPM,http://www.gurufocus.com/news/1110553/edge-wealth-management-llc-buys-ishares-us-preferred-stock-verizon-communications-inc-cerner-corp-sells-invesco-preferred-bp-plc-docusign-inc,GuruFocus,,,,0,0,2abfc105-6e74-4e69-b28b-432fa2ad6dee
2020-04-20T08:00:00.000+08:00,Top Guru-Owned Stocks Trading at a Discount,JPM,http://www.gurufocus.com/news/1110523/top-guruowned-stocks-trading-at-a-discount,GuruFocus,,,,0,0,8f93174a-30be-406a-b4fc-577f45853c72
2020-04-20T08:00:00.000+08:00,"Lucas Capital Management Buys Wells Fargo, Citigroup Inc, JPMorgan Chase, Sells Vanguard ...",JPM,http://www.gurufocus.com/news/1110489/lucas-capital-management-buys-wells-fargo-citigroup-inc-jpmorgan-chase-sells-vanguard-communication-services-spdr-select-sector-fund--energy-select-sector-usa-compression-partners-lp,GuruFocus,,,,0,0,5d81aa1a-8791-4cfb-964a-f457e2d0adf2
2020-04-20T08:00:00.000+08:00,"Eagle Capital Management, LLC Buys Invesco BulletShares —…—– Corporate Bond ETF, Sells ...",JPM,http://www.gurufocus.com/news/1110499/eagle-capital-management-llc-buys-invesco-bulletshares-2021-corporate-bond-etf-sells-spdr-sp-500-spdr-dow-jones-industrial-average-schwab-us-broad-market,GuruFocus,,,,0,0,d0bc9e95-59f2-4030-8143-937210dfa787
2020-04-20T08:00:00.000+08:00,"Moseley Investment Management Inc Buys iShares Short Maturity Bond, Abbott Laboratories, ...",JPM,http://www.gurufocus.com/news/1110488/moseley-investment-management-inc-buys-ishares-short-maturity-bond-abbott-laboratories-vanguard-intermediateterm-bond-sells-3m-co-ishares-msci-acwi-index-fund-vanguard-ftse-all-world-ex-us,GuruFocus,,,,0,0,6ceec8c6-d041-49c1-a691-aca4d295b15a
2020-04-20T08:00:00.000+08:00,"Dow Jones Dives 600 Points As Oil Prices Plunge, But Coronavirus Cases Slow",JPM,http://www.investors.com/market-trend/stock-market-today/dow-jones-dives-500-points-oil-prices-plunge-coronavirus-cases-slows/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,107dac4b-4f0c-4f46-b6d5-a7deb692399c
2020-04-20T08:00:00.000+08:00,Dow Jones Slumps As Crude Oil Price Craters; Palomar Breaks Out,JPM,http://www.investors.com/market-trend/stock-market-today/oil-price-craters-dow-jones-slumps-palomar-breaks-out/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,278495bd-3bef-4798-9530-15d43be3dbe0
2020-04-20T08:00:00.000+08:00,Munger's Phone Is Not Ringing,JPM,http://www.gurufocus.com/news/1110274/mungers-phone-is-not-ringing,GuruFocus,,,,0,0,09ad10d8-f4c2-4cae-9d75-c6a79d92db4a
2020-04-20T08:00:00.000+08:00,"Northstar Asset Management Llc Buys VF Corp, JPMorgan Chase, Vanguard S&P 5……, Sells ...",JPM,http://www.gurufocus.com/news/1110320/northstar-asset-management-llc-buys-vf-corp-jpmorgan-chase-vanguard-sp-500-sells-synchrony-financial-fedex-corp-occidental-petroleum-corp,GuruFocus,,,,0,0,4a09e5e7-4cc4-4f8c-9494-88c2f51bb9f0
2020-04-20T08:00:00.000+08:00,Market Logic Can Be Confusing,JPM,https://talkmarkets.com/content/market-logic-can-be-confusing?post=259147,TalkMarkets,,,,0,0,8c60a8d8-66fd-4982-9b8d-b36f638f2df5
2020-04-20T08:00:00.000+08:00,"Oil Price Dives To 21-year Low, Disney Stops Paying Workers",JPM,https://talkmarkets.com/content/oil-price-dives-to-21-year-low-disney-stops-paying-workers?post=259120,TalkMarkets,,,,0,0,bfbb9572-3e73-4d21-8c2e-4dd75511eae2
2020-04-20T08:00:00.000+08:00,Back-to-Back Weekly Gains as Stocks Continue to Recover,JPM,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-BENZ-FT-zucommentary-25060,Zacks,,,,0,0,2ae5e626-818e-4fb2-bcf7-e007791898bc
2020-04-20T08:00:00.000+08:00,Munger's Phone is Not Ringing,JPM,https://talkmarkets.com/content/mungers-phone-is-not-ringing?post=259204,TalkMarkets,,,,0,0,aa3f63cf-64a5-4dd8-8725-ad63a9956c1d
2020-04-20T08:00:00.000+08:00,Edge Wealth Management LLC Buys iShares U.S. ...,JPM,http://www.gurufocus.com/news/1110553/edge-wealth-management-llc-buys-ishares-us-preferred-stock-verizon-communications-inc-cerner-corp-sells-invesco-preferred-bp-plc-docusign-inc,GuruFocus,,,,0,0,c5c3a8c8-284b-4408-9b47-7e841aaeaa58
2020-04-20T08:00:00.000+08:00,Top Guru-Owned Stocks Trading at a Discount,JPM,http://www.gurufocus.com/news/1110523/top-guruowned-stocks-trading-at-a-discount,GuruFocus,,,,0,0,99330e4e-0e69-4770-9dce-ce87c3f5adcd
2020-04-20T08:00:00.000+08:00,"Lucas Capital Management Buys Wells Fargo, Citigroup Inc, JPMorgan Chase, Sells Vanguard ...",JPM,http://www.gurufocus.com/news/1110489/lucas-capital-management-buys-wells-fargo-citigroup-inc-jpmorgan-chase-sells-vanguard-communication-services-spdr-select-sector-fund--energy-select-sector-usa-compression-partners-lp,GuruFocus,,,,0,0,811f8d60-687f-4a2f-a0bc-5529ed16ab8f
2020-04-20T08:00:00.000+08:00,"Eagle Capital Management, LLC Buys Invesco BulletShares —…—– Corporate Bond ETF, Sells ...",JPM,http://www.gurufocus.com/news/1110499/eagle-capital-management-llc-buys-invesco-bulletshares-2021-corporate-bond-etf-sells-spdr-sp-500-spdr-dow-jones-industrial-average-schwab-us-broad-market,GuruFocus,,,,0,0,5855bc3a-3c37-4786-a18e-7ab9c89b36a9
2020-04-20T08:00:00.000+08:00,"Moseley Investment Management Inc Buys iShares Short Maturity Bond, Abbott Laboratories, ...",JPM,http://www.gurufocus.com/news/1110488/moseley-investment-management-inc-buys-ishares-short-maturity-bond-abbott-laboratories-vanguard-intermediateterm-bond-sells-3m-co-ishares-msci-acwi-index-fund-vanguard-ftse-all-world-ex-us,GuruFocus,,,,0,0,370eacf5-f36c-443b-8014-e76de4c2c405
2020-04-20T08:00:00.000+08:00,"Dow Jones Dives 600 Points As Oil Prices Plunge, But Coronavirus Cases Slow",JPM,http://www.investors.com/market-trend/stock-market-today/dow-jones-dives-500-points-oil-prices-plunge-coronavirus-cases-slows/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,168c89d6-2609-4091-a11e-cef16d5c1385
2020-04-20T08:00:00.000+08:00,Dow Jones Slumps As Crude Oil Price Craters; Palomar Breaks Out,JPM,http://www.investors.com/market-trend/stock-market-today/oil-price-craters-dow-jones-slumps-palomar-breaks-out/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,84fbb29a-ee35-4a28-80ba-3571af1c8c9c
2020-04-20T08:00:00.000+08:00,Munger's Phone Is Not Ringing,JPM,http://www.gurufocus.com/news/1110274/mungers-phone-is-not-ringing,GuruFocus,,,,0,0,76bb81e5-d38f-4a60-bd6a-957b9667fd31
2020-04-20T08:00:00.000+08:00,"Northstar Asset Management Llc Buys VF Corp, JPMorgan Chase, Vanguard S&P 5……, Sells ...",JPM,http://www.gurufocus.com/news/1110320/northstar-asset-management-llc-buys-vf-corp-jpmorgan-chase-vanguard-sp-500-sells-synchrony-financial-fedex-corp-occidental-petroleum-corp,GuruFocus,,,,0,0,76c9475a-b3cb-4008-ac8b-a6715525b5cc
2020-04-20T08:00:00.000+08:00,Market Logic Can Be Confusing,JPM,https://talkmarkets.com/content/market-logic-can-be-confusing?post=259147,TalkMarkets,,,,0,0,27351e4d-acf8-41f7-964f-ddb27c6a947f
2020-04-20T08:00:00.000+08:00,"Oil Price Dives To 21-year Low, Disney Stops Paying Workers",JPM,https://talkmarkets.com/content/oil-price-dives-to-21-year-low-disney-stops-paying-workers?post=259120,TalkMarkets,,,,0,0,8fb1e41d-72f3-46ee-bc06-3e44454deaae
2020-04-20T08:00:00.000+08:00,Back-to-Back Weekly Gains as Stocks Continue to Recover,JPM,https://www.zacks.com/registration/ultimatetrader/welcome/eoffer/30c3?adid=ZU_CONTENT_SYND&cid=CS-BENZ-FT-zucommentary-25060,Zacks,,,,0,0,07eec8c3-6154-47bf-8166-48acc2127c46
2020-04-19T08:00:00.000+08:00,Video- Back to Basics: Price-Book Ratio,JPM,http://www.gurufocus.com/news/1108041/video-back-to-basics-pricebook-ratio,GuruFocus,,,,0,0,71059af4-0ac6-4521-8e4e-aca7e2aea29f
2020-04-19T08:00:00.000+08:00,Video- Back to Basics: Price-Book Ratio,JPM,http://www.gurufocus.com/news/1108041/video-back-to-basics-pricebook-ratio,GuruFocus,,,,0,0,f824ca28-3e5b-4cc9-b1f1-7643f055c730
2020-04-18T08:00:00.000+08:00,Top Insider Buys Highlight for the Week of April –7,JPM,http://www.gurufocus.com/news/1108443/top-insider-buys-highlight-for-the-week-of-april-17,GuruFocus,,,,0,0,c6103ac1-0312-4304-9c0c-2441315916c5
2020-04-18T08:00:00.000+08:00,Top Insider Buys Highlight for the Week of April –7,JPM,http://www.gurufocus.com/news/1108443/top-insider-buys-highlight-for-the-week-of-april-17,GuruFocus,,,,0,0,e2bfa9ec-7dfa-466f-a97b-dc82319c7ae3
2020-04-17T08:00:00.000+08:00,Video- Back to Basics: Price-Book Ratio,JPM,http://www.gurufocus.com/news/1108041/video-back-to-basics-pricebook-ratio,GuruFocus,,,,0,0,1f2c4ab0-44f1-4547-b550-3363e4722df7
2020-04-17T08:00:00.000+08:00,"Ballast, Inc. Buys Truist Financial Corp, SPDR Russell Small Cap Complet, Boeing Co, Sells ...",JPM,http://www.gurufocus.com/news/1108243/ballast-inc-buys-truist-financial-corp-spdr-russell-small-cap-complet-boeing-co-sells-ishares-13-year-treasury-bond-etf-truist-financial-corp-spdr-portfolio-aggregate-bond,GuruFocus,,,,0,0,f444d1ac-0107-4033-a7ab-0936375a8869
2020-04-17T08:00:00.000+08:00,"Golden State Wealth Management, LLC Buys iShares Core U.S. ...",JPM,http://www.gurufocus.com/news/1108118/golden-state-wealth-management-llc-buys-ishares-core-us-aggregate-bond-ishares-core-sp-500-first-trust-enhanced-short-maturity-etf-sells-schwab-us-broad-market-first-trust-large-cap-value-alphadex-fund-powershares-qqq,GuruFocus,,,,0,0,dd248a85-968d-437f-bf61-9fcba0a0778c
2020-04-17T08:00:00.000+08:00,"How Much Of Dow Jones' 5,935-Point Gain Will Hold? Plus, Why Roku Is Not A Buy Yet",JPM,http://www.investors.com/market-trend/stock-market-today/dow-jones-gains-5935-points-from-march-low-why-not-buy-roku-yet/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,45b7110a-baec-47c4-ac09-cb3b227dd095
2020-04-17T08:00:00.000+08:00,Bank ETFs Struggling on Mixed Earnings & Coronavirus-Hit Views,JPM,http://www.zacks.com/stock/news/876562/bank-etfs-struggling-on-mixed-earnings-coronavirus-hit-views?cid=CS-BENZ-FT-etf_news_and_commentary-876562,Zacks,,,,0,0,b9de754f-f831-4ae1-91b2-f878942d4635
2020-04-17T08:00:00.000+08:00,Dow Jones Leads Stock Market Rally Fueled By Hopes A Coronavirus Drug Is Near,JPM,http://www.investors.com/market-trend/stock-market-today/dow-jones-leads-stock-market-rally-fueled-coronavirus-drug-hopes/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,6477565f-c4d3-4069-9d0d-d1ca9b8732bf
2020-04-17T08:00:00.000+08:00,Envestnet (ENV) Signs API Agreement With Charles Schwab,JPM,http://www.zacks.com/stock/news/876116/envestnet-env-signs-api-agreement-with-charles-schwab?cid=CS-BENZ-FT-analyst_blog|company_news_-_corporate_actions-876116,Zacks,,,,0,0,94c791d3-1c85-4ca6-bbe4-b25699124080
2020-04-17T08:00:00.000+08:00,"Bank Stock Roundup: Q1 Earnings Begins Amid Coronavirus Scare, BAC, JPM & WFC Miss",JPM,http://www.zacks.com/stock/news/876087/bank-stock-roundup-q1-earnings-begins-amid-coronavirus-scare-bac-jpm-wfc-miss?cid=CS-BENZ-FT-analyst_blog|stock_roundup-876087,Zacks,,,,0,0,d81534c5-2480-44e1-93e0-16a7df33e2da
2020-04-17T08:00:00.000+08:00,"Regions (RF) Q1 Earnings Miss, Provisions Up on Coronavirus Woes",JPM,http://www.zacks.com/stock/news/876078/regions-rf-q1-earnings-miss-provisions-up-on-coronavirus-woes?cid=CS-BENZ-FT-analyst_blog|earnings_article-876078,Zacks,,,,0,0,72135b62-c7ff-4dff-9629-65851de331b6
2020-04-17T08:00:00.000+08:00,Video- Back to Basics: Price-Book Ratio,JPM,http://www.gurufocus.com/news/1108041/video-back-to-basics-pricebook-ratio,GuruFocus,,,,0,0,5e56d1d3-c32a-4264-b595-df8a444446e5
2020-04-17T08:00:00.000+08:00,"Ballast, Inc. Buys Truist Financial Corp, SPDR Russell Small Cap Complet, Boeing Co, Sells ...",JPM,http://www.gurufocus.com/news/1108243/ballast-inc-buys-truist-financial-corp-spdr-russell-small-cap-complet-boeing-co-sells-ishares-13-year-treasury-bond-etf-truist-financial-corp-spdr-portfolio-aggregate-bond,GuruFocus,,,,0,0,e6b07bab-8d0a-42e5-a1b2-7771cd7fe997
2020-04-17T08:00:00.000+08:00,"Golden State Wealth Management, LLC Buys iShares Core U.S. ...",JPM,http://www.gurufocus.com/news/1108118/golden-state-wealth-management-llc-buys-ishares-core-us-aggregate-bond-ishares-core-sp-500-first-trust-enhanced-short-maturity-etf-sells-schwab-us-broad-market-first-trust-large-cap-value-alphadex-fund-powershares-qqq,GuruFocus,,,,0,0,2c93fb74-32f2-49fb-8f4e-6b8a924bffc3
2020-04-17T08:00:00.000+08:00,"How Much Of Dow Jones' 5,935-Point Gain Will Hold? Plus, Why Roku Is Not A Buy Yet",JPM,http://www.investors.com/market-trend/stock-market-today/dow-jones-gains-5935-points-from-march-low-why-not-buy-roku-yet/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,1c458534-9732-4f4f-9847-eb1a5627c1f7
2020-04-17T08:00:00.000+08:00,Bank ETFs Struggling on Mixed Earnings & Coronavirus-Hit Views,JPM,http://www.zacks.com/stock/news/876562/bank-etfs-struggling-on-mixed-earnings-coronavirus-hit-views?cid=CS-BENZ-FT-etf_news_and_commentary-876562,Zacks,,,,0,0,f45a0663-e39d-4743-8609-babe074f13e1
2020-04-17T08:00:00.000+08:00,Dow Jones Leads Stock Market Rally Fueled By Hopes A Coronavirus Drug Is Near,JPM,http://www.investors.com/market-trend/stock-market-today/dow-jones-leads-stock-market-rally-fueled-coronavirus-drug-hopes/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,2a7cb251-af3a-4168-89c0-2d9f6a0c66ae
2020-04-17T08:00:00.000+08:00,Envestnet (ENV) Signs API Agreement With Charles Schwab,JPM,http://www.zacks.com/stock/news/876116/envestnet-env-signs-api-agreement-with-charles-schwab?cid=CS-BENZ-FT-analyst_blog|company_news_-_corporate_actions-876116,Zacks,,,,0,0,3ffb246f-8fd0-4196-9dd7-783d1975b91a
2020-04-17T08:00:00.000+08:00,"Bank Stock Roundup: Q1 Earnings Begins Amid Coronavirus Scare, BAC, JPM & WFC Miss",JPM,http://www.zacks.com/stock/news/876087/bank-stock-roundup-q1-earnings-begins-amid-coronavirus-scare-bac-jpm-wfc-miss?cid=CS-BENZ-FT-analyst_blog|stock_roundup-876087,Zacks,,,,0,0,554dc3de-2415-404f-b474-7acf8e60e1be
2020-04-17T08:00:00.000+08:00,"Regions (RF) Q1 Earnings Miss, Provisions Up on Coronavirus Woes",JPM,http://www.zacks.com/stock/news/876078/regions-rf-q1-earnings-miss-provisions-up-on-coronavirus-woes?cid=CS-BENZ-FT-analyst_blog|earnings_article-876078,Zacks,,,,0,0,2d57aa69-70d4-415b-845f-83ebf2cfcb69
2020-04-16T08:00:00.000+08:00,"Mcrae Capital Management Inc Buys Truist Financial Corp, Cerence Inc, ViacomCBS Inc, Sells ...",JPM,http://www.gurufocus.com/news/1107229/mcrae-capital-management-inc-buys-truist-financial-corp-cerence-inc-viacomcbs-inc-sells-truist-financial-corp-viacomcbs-inc-wyndham-destinations-inc,GuruFocus,,,,0,0,9325b42b-3b43-4d50-b7c7-04ec81c99c04
2020-04-16T08:00:00.000+08:00,What Do Bank Earnings Say About The Recession?,JPM,https://talkmarkets.com/content/what-do-bank-earnings-say-about-the-recession?post=258826,TalkMarkets,,,,0,0,b199449f-f306-47f0-b814-5e541e33b6dd
2020-04-16T08:00:00.000+08:00,"DORCHESTER WEALTH MANAGEMENT Co Buys FedEx Corp, Campbell Soup Co, SPDR DJ Euro STOXX 5… Etf, ...",JPM,http://www.gurufocus.com/news/1107053/dorchester-wealth-management-co-buys-fedex-corp-campbell-soup-co-spdr-dj-euro-stoxx-50-etf-sells-viacomcbs-inc-gilead-sciences-inc-baytex-energy-corp,GuruFocus,,,,0,0,ffbf29d2-3b31-49cf-b219-3954c0025bef
2020-04-16T08:00:00.000+08:00,"Lincoln Capital LLC Buys JPMorgan Chase, Apple Inc, Brookfield Asset Management Inc, Sells ...",JPM,http://www.gurufocus.com/news/1107066/lincoln-capital-llc-buys-jpmorgan-chase-apple-inc-brookfield-asset-management-inc-sells-blackrock-inc-ishares-silver-trust-charles-schwab-corp,GuruFocus,,,,0,0,31d11c8a-4e2d-423f-805e-270eb3f91fe5
2020-04-16T08:00:00.000+08:00,It's Earnings Season (Or Whatever It Is Companies Plan To Report),JPM,https://talkmarkets.com/content/its-earnings-season-or-whatever-it-is-companies-plan-to-report?post=258794,TalkMarkets,,,,0,0,d75044ee-9146-46ce-913a-34d3d3742ead
2020-04-16T08:00:00.000+08:00,"Most Active Equity Options For Midday - Thursday, April 16",JPM,https://talkmarkets.com/content/most-active-equity-options-for-midday-thursday-april-16?post=258789,TalkMarkets,,,,0,0,2245c531-e692-47de-9e81-8bf7d3ad8f2c
2020-04-16T08:00:00.000+08:00,Which Stocks Will Be The Big COVID-19 Winners?,JPM,https://talkmarkets.com/content/which-stocks-will-be-the-big-covid-19-winners?post=258739,TalkMarkets,,,,0,0,b1b27a37-adc1-4786-9ad3-c9cb492b108c
2020-04-16T08:00:00.000+08:00,"Mcrae Capital Management Inc Buys Truist Financial Corp, Cerence Inc, ViacomCBS Inc, Sells ...",JPM,http://www.gurufocus.com/news/1107229/mcrae-capital-management-inc-buys-truist-financial-corp-cerence-inc-viacomcbs-inc-sells-truist-financial-corp-viacomcbs-inc-wyndham-destinations-inc,GuruFocus,,,,0,0,350f7ea5-649d-4761-9386-8e61a71f32a0
2020-04-16T08:00:00.000+08:00,What Do Bank Earnings Say About The Recession?,JPM,https://talkmarkets.com/content/what-do-bank-earnings-say-about-the-recession?post=258826,TalkMarkets,,,,0,0,8e2da83d-28cf-40a0-b26b-893a1c155660
2020-04-16T08:00:00.000+08:00,"DORCHESTER WEALTH MANAGEMENT Co Buys FedEx Corp, Campbell Soup Co, SPDR DJ Euro STOXX 5… Etf, ...",JPM,http://www.gurufocus.com/news/1107053/dorchester-wealth-management-co-buys-fedex-corp-campbell-soup-co-spdr-dj-euro-stoxx-50-etf-sells-viacomcbs-inc-gilead-sciences-inc-baytex-energy-corp,GuruFocus,,,,0,0,334b879c-00e4-4574-a71f-4ee5abd52179
2020-04-16T08:00:00.000+08:00,"Lincoln Capital LLC Buys JPMorgan Chase, Apple Inc, Brookfield Asset Management Inc, Sells ...",JPM,http://www.gurufocus.com/news/1107066/lincoln-capital-llc-buys-jpmorgan-chase-apple-inc-brookfield-asset-management-inc-sells-blackrock-inc-ishares-silver-trust-charles-schwab-corp,GuruFocus,,,,0,0,ae27b431-85c2-4348-8e36-8681892cdb01
2020-04-16T08:00:00.000+08:00,It's Earnings Season (Or Whatever It Is Companies Plan To Report),JPM,https://talkmarkets.com/content/its-earnings-season-or-whatever-it-is-companies-plan-to-report?post=258794,TalkMarkets,,,,0,0,0ddbd4b8-8b01-4f31-ab8d-7058a9c7f415
2020-04-16T08:00:00.000+08:00,"Most Active Equity Options For Midday - Thursday, April 16",JPM,https://talkmarkets.com/content/most-active-equity-options-for-midday-thursday-april-16?post=258789,TalkMarkets,,,,0,0,6bc55569-0295-4f2b-89d8-f6c19242e406
2020-04-16T08:00:00.000+08:00,Which Stocks Will Be The Big COVID-19 Winners?,JPM,https://talkmarkets.com/content/which-stocks-will-be-the-big-covid-19-winners?post=258739,TalkMarkets,,,,0,0,dad0177d-15b2-438f-b534-5dc520adcfca
