Date,Open,High,Low,Close,Adj_close,Volume
,164.6499938964843800,165.6499938964843800,158.6100006103515600,162.5500030517578000,162.5500030517578000,140006600
,164.8000030517578000,166.0000000000000000,161.3200073242187500,165.0800018310547000,165.0800018310547000,123539000
,166.1699981689453000,169.6999969482422000,160.5599975585937500,162.9900054931640600,162.9900054931640600,210970800
,179.1000061035156200,183.5000000000000000,177.6499938964843800,180.5899963378906500,180.5899963378906500,125732700
,187.1499938964844000,187.6900024414062500,183.5800018310547000,184.3099975585937000,184.3099975585937000,92067000
,186.3200073242187500,189.6900024414062500,182.6900024414062500,187.0399932861328000,187.0399932861328000,116662200
,183.9499969482422000,186.2799987792968800,182.0099945000000000,185.0000000000000000,185.0000000000000000,96438700
,182.9600067138672000,186.5000000000000000,180.9400024414062500,185.8999938964844000,185.8999938964844000,112933000
,190.7400054931641000,191.5800018310547000,180.3099975585937000,180.5399932861328000,180.5399932861328000,150256300
,186.6900024414062500,189.1900024414062500,185.6499938964844000,186.7899932861328000,186.7899932861328000,115770900
,179.9400024414062500,185.1000061035156000,176.1100006103515600,184.5099945000000000,184.5099945000000000,142154600
,183.0800018310547000,186.3899993896484400,179.7400054931640600,185.0599975585937000,185.0599975585937000,123857900
,190.5200042724609000,190.6799926757812500,183.7599945000000000,185.5200042724609000,185.5200042724609000,133882500
,197.3200073242187500,198.7400054931641000,190.3200073242187500,192.5800018310547000,192.5800018310547000,126463800
,199.9100036621093200,202.6900024414062500,192.1999969482422000,194.7700042724609000,194.7700042724609000,169545900
,197.5299987792968800,207.7899932861328000,197.1999969482422000,207.4600067138672000,207.4600067138672000,170222100
,195.5800018310547000,197.3300018310547000,194.4199981689453000,195.2799987792968800,195.2799987792968800,110252200
,193.1300048828125000,195.2899932861328000,189.4400024414062500,193.8800048828125000,193.8800048828125000,123660000
,192.0000000000000000,192.3500061035156000,185.4299926757812500,189.1900024414062500,189.1900024414062500,98654600
,194.4199981689453000,197.3899993896484400,189.9400024414062500,191.8099975585937000,191.8099975585937000,120851600
,191.6499938964844000,192.3600006103516000,187.1499938964844000,190.4100036621093200,190.4100036621093200,116312400
,195.2599945000000000,199.3099975585937000,188.6499938964844000,192.2200012207031200,192.2200012207031200,144193900
,199.3000030517578000,200.6600036621093200,190.9499969482422000,191.1499938964844000,191.1499938964844000,150376400
,188.2799987792968800,198.0000000000000000,188.0399932861328000,197.5800018310547000,197.5800018310547000,153391400
,178.0800018310547000,186.4400024414062500,176.3500061035156200,183.2500000000000000,183.2500000000000000,129684400
,184.5200042724609000,186.2200012207031200,177.3300018310547000,180.1300048828125000,180.1300048828125000,133197100
,180.3699951171875000,185.8099975585937000,178.8399963378906200,184.1300048828125000,184.1300048828125000,121136800
,180.8000030517578000,182.3399963378906500,176.0299987792968800,180.4499969482422000,180.4499969482422000,145995600
,177.3099975585937500,183.8000030517578000,177.1399993896484400,183.2599945000000000,183.2599945000000000,143717900
,167.4600067138672000,177.3500061035156200,163.9100036621093800,174.4799957275390600,174.4799957275390600,167790300
,175.1300048828125000,178.2899932861328000,168.4400024414062500,173.4400024414062500,173.4400024414062500,191488900
,180.2500000000000000,185.1799926757812500,172.5099945068359400,172.9199981689453000,172.9199981689453000,170023800
,185.0399932861328000,186.5000000000000000,180.0000000000000000,182.0000000000000000,182.0000000000000000,151897800
,191.3800048828125000,194.1999969482422000,186.1000061035156000,187.7100067138672000,187.7100067138672000,148125800
,198.5399932861328000,198.6000061035156000,192.3000030517578000,193.8099975585937000,193.8099975585937000,128100100
,194.8000030517578000,200.4799957275390300,192.8800048828125000,197.7899932861328000,197.7899932861328000,154193300
,186.7400054931641000,193.7500000000000000,186.0099945000000000,190.8999938964844000,190.8999938964844000,181500700
,206.2100067138672000,207.1999969482422000,198.5200042724609000,202.7700042724609000,202.7700042724609000,156852800
,210.5899963378906500,211.2299957275390300,203.7500000000000000,205.7100067138672000,205.7100067138672000,153144900
,202.0299987792968800,209.4199981689453000,201.2599945000000000,207.6300048828125000,207.6300048828125000,161028300
,196.3300018310547000,197.6699981689453000,192.8000030517578000,196.8800048828125000,196.8800048828125000,142228100
,203.9100036621093200,205.1399993896484400,196.3300018310547000,202.0700073242187500,202.0700073242187500,146360000
,197.9299926757812500,201.9900054931641000,191.7799987792968800,200.8600006103516000,200.8600006103516000,191828500
,204.9900054931641000,209.7100067138672000,197.2200012207031200,197.3699951171875000,197.3699951171875000,180018600
,199.9900054931641000,208.4400024414062500,197.5000000000000000,208.3099975585937000,208.3099975585937000,213738500
,210.7799987792968800,217.6499938964844000,201.8399963378906500,202.0399932861328000,202.0399932861328000,229586500
,211.7599945000000000,214.6600036621093200,206.1100006103516000,214.2400054931641000,214.2400054931641000,181006400
,191.9400024414062500,209.8200073242187500,189.4400024414062500,209.2500000000000000,209.2500000000000000,216455700
,194.4199981689453000,196.3000030517578000,187.6100006103516000,194.6399993896484400,194.6399993896484400,172475500
,202.2299957275390300,206.1999969482422000,192.8899993896484400,196.8899993896484400,196.8899993896484400,204754100
,207.7799987792968800,214.0000000000000000,204.7700042724609000,207.3200073242187500,207.3200073242187500,215431400
,196.1000061035156000,203.0000000000000000,194.3099975585937000,201.2899932861328000,201.2899932861328000,180673600
,196.4299926757812500,197.5000000000000000,189.5500030517578000,196.8099975585937000,196.8099975585937000,186010300
,193.0099945000000000,198.1699981689453000,189.9199981689453000,194.7599945000000000,194.7599945000000000,186188100
,183.9499969482422000,199.0000000000000000,183.6900024414062500,189.9799957275390300,189.9799957275390300,232662000
,187.3300018310547000,196.7500000000000000,182.6100006103516000,188.2700042724609000,188.2700042724609000,217448300
,173.8899993896484400,183.8099975585937000,169.9299926757812500,181.4100036621093200,181.4100036621093200,213806300
,164.5700073242187500,174.3000030517578000,162.7799987792968800,173.2200012207031200,173.2200012207031200,196813500
,178.0500030517578000,179.7700042724609400,166.5000000000000000,166.6600036621093800,166.6600036621093800,230878800
,162.4299926757812500,180.6799926757812500,161.1699981689453000,177.8999938964843800,177.8999938964843800,306590600
,159.9700012207031200,161.4199981689453000,154.7599945068359400,160.2700042724609400,160.2700042724609400,234815100
,141.9100036621093800,146.4100036621093800,138.0700073242187500,144.4299926757812500,144.4299926757812500,192734300
,143.0000000000000000,146.5000000000000000,141.1000061035156200,143.8899993896484400,143.8899993896484400,158699100
,135.8699951171875000,145.3800048828125000,134.2700042724609400,143.7500000000000000,143.7500000000000000,203119200
,128.6799926757812500,133.5099945068359400,127.3499984741211000,133.4199981689453000,133.4199981689453000,138858100
,127.2600021362304800,129.9900054931640600,124.3099975585937600,127.1699981689453300,127.1699981689453300,170291900
,136.5599975585937500,136.6799926757812500,127.0100021362304800,128.7799987792968800,128.7799987792968800,195680300
,125.6999969482422000,131.6999969482422000,125.0199966430664000,131.4900054931640600,131.4900054931640600,186477000
,116.5500030517578000,122.6299972534179500,115.5999984741211000,122.4000015258789000,122.4000015258789000,180714100
,122.5599975585937600,124.1299972534179500,117.0000000000000000,123.5599975585937600,123.5599975585937600,169400900
,122.0899963378906200,125.9499969482422000,120.5100021362304800,123.2200012207031200,123.2200012207031200,183810800
,121.0699996948242200,122.7600021362304800,114.9199981689453300,118.8499984741211000,118.8499984741211000,167642500
,118.9599990844726600,123.5199966430664000,117.1100006103515600,119.7699966430664000,119.7699966430664000,190284000
,103.0000000000000000,114.3899993896484400,101.8099975585937600,113.0599975585937600,113.0599975585937600,220911100
,110.5100021362304800,111.7500000000000000,107.1600036621093800,110.3399963378906200,110.3399963378906200,157986300
,109.1100006103515600,114.5899963378906200,107.5199966430664000,113.6399993896484400,113.6399993896484400,180389000
,118.4700012207031200,118.8000030517578000,104.6399993896484400,108.0999984741211000,108.0999984741211000,231402800
,119.9499969482422000,124.4800033569336000,119.7500000000000000,123.1800003051757800,123.1800003051757800,157777300
,120.3899993896484400,123.5699996948242200,117.5000000000000000,121.8199996948242200,121.8199996948242200,221923300
,110.3499984741211000,116.2699966430664000,108.2399978637695200,112.7099990844726600,112.7099990844726600,221070500
,117.5000000000000000,119.6699981689453300,108.7600021362304800,109.0999984741211000,109.0999984741211000,208643400
,126.3700027465820500,128.6199951171875000,121.0199966430664000,123.1500015258789000,123.1500015258789000,166989700
,136.0000000000000000,136.6300048828125000,122.2600021362304800,125.3499984741211000,125.3499984741211000,210090300
,139.3399963378906200,141.2599945068359400,135.8899993896484400,137.5700073242187500,137.5700073242187500,145417400
,146.0500030517578000,148.4700012207031200,137.6600036621093800,137.8000030517578000,137.8000030517578000,159563300
,154.0000000000000000,155.2500000000000000,145.8200073242187500,149.8699951171875000,149.8699951171875000,139390600
,159.6399993896484400,160.9900054931640600,150.0399932861328000,150.2299957275390600,150.2299957275390600,139032200
,153.4400024414062500,160.9299926757812500,153.2799987792968800,157.6699981689453000,157.6699981689453000,122334500
,159.2500000000000000,161.6199951171875000,155.3099975585937500,156.8000030517578000,156.8000030517578000,140682300
,174.8699951171875000,175.0500030517578000,156.9100036621093800,160.9499969482422000,160.9499969482422000,175862700
,176.1000061035156200,177.3699951171875000,167.5200042724609400,167.8200073242187500,167.8200073242187500,109794500
,173.8399963378906200,182.5000000000000000,173.3600006103515600,179.0500030517578000,179.0500030517578000,104872300
,172.1999969482422000,175.1999969482422000,169.0599975585937500,173.4400024414062500,173.4400024414062500,97624500
,175.0299987792968800,179.3800048828125000,172.2200012207031200,174.0399932861328000,174.0399932861328000,84213300
,181.2200012207031200,183.6499938964844000,175.3300018310547000,179.8200073242187500,179.8200073242187500,92150800
,189.4400024414062500,191.2700042724609000,180.5500030517578000,182.4499969482422000,182.4499969482422000,93122700
,191.7799987792968800,196.2500000000000000,191.1100006103516000,194.8600006103516000,194.8600006103516000,73645900
,197.0800018310547000,198.9199981689453000,191.8000030517578000,194.6999969482422000,194.6999969482422000,80046200
,182.4299926757812500,194.7599945000000000,180.6300048828125000,194.6999969482422000,194.6999969482422000,109186400
,184.9900054931641000,186.3800048828125000,178.7500000000000000,180.8300018310547000,180.8300018310547000,83357100
,179.9600067138672000,188.5000000000000000,179.0000000000000000,182.9199981689453000,182.9199981689453000,92905200
,185.0599975585937000,185.1999969482422000,180.6300048828125000,182.8600006103516000,182.8600006103516000,50672700
,173.5700073242187500,183.6199951171875000,172.5000000000000000,183.1999969482422000,183.1999969482422000,109536700
,168.6300048828125000,170.9199981689453000,166.1900024414062500,169.9100036621093800,169.9100036621093800,78452300
,175.8500061035156200,176.7700042724609400,167.5399932861328000,167.8699951171875000,167.8699951171875000,92882700
,185.0500030517578000,185.1900024414062500,176.5500030517578000,180.1900024414062500,180.1900024414062500,76048900
,183.9600067138672000,186.1600036621093200,180.8999938964844000,183.1699981689453000,183.1699981689453000,64336000
